dept,code,group_logo,embed_link,group_name,proponents,main_categ,sub_categ,title,abstract,abstract_raw,sdg
ECE,ECE-08,https://drive.google.com/file/d/1O6q_SNYRlWGGJ6CQGQqX4GYE10pERgWO/view?usp=share_link,https://drive.google.com/uc?export=view&id=1O6q_SNYRlWGGJ6CQGQqX4GYE10pERgWO,Flock N' Flare,"GALIDO, Edgar L., ENRIQUEZ, Lejan Alfred C., SAN JUAN., Errol James B., AVENIDO, Jericho O., BUBAN, Mark Zian Louize L., CATUDIO, Nicole Anne C., RUIZ, John Vhincent",Info and Telco,Smart Agriculture,Real-time Monitoring System of Body Characteristics and Behavior of Gallus Domesticus Using Computer Vision via Internet-of-Things,https://drive.google.com/open?id=1V-q9vUe_oVlX_tiG6SKnGlqZPXJOCjDV,"The poultry industry&#39;s primary objectives have been increased productivity, high product quality, and
low production costs, achieved through disease control among the fowls. Some criteria that can be
used to assess a chick&#39;s quality at a young age are their actual weight, growth, body temperature, and
mortality. Maximum live weight and feed utilization will rise with a healthy 7-day live weight, and
overall mortality will remain low. This research study aims to develop a monitoring system that
utilizes air quality sensors, camera technology, and thermal imaging to monitor the conditions of 45-
day-old chicken or Chinese broiler chickens inside the coop. The system utilized computer vision to
measure the chickens&#39; everyday weight, behaviors, and body temperatures and underwent trials to
determine the efficiency of utilizing the technology to monitor the conditions of chickens ready for
consumption. Thus, it would enable farmers to take prompt action to treat or prevent disease
outbreaks, reducing the risks of losses and improving the health of the fowls. The data generated by
the system are transmitted over the internet to a centralized database, where it could also be analyzed
by farmers and other stakeholders. The study involved a 30-day observation period to evaluate the
accuracy of the prototype. The system&#39;s performance parameters included the qualities mentioned.
Preliminary findings showed that the system could record the mortality rate and weight of the fowls in
the past few days of the testing. To properly assess the system&#39;s effectiveness, additional data and
analysis are required.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
ECE,ECE-09,https://drive.google.com/file/d/1iLJu0qlHpSve2ynqzu-YLnd67oL3gQTw/view?usp=share_link,https://drive.google.com/uc?export=view&id=1iLJu0qlHpSve2ynqzu-YLnd67oL3gQTw,GLUCO-AID,"CATIPON, Jomer V., RODRIGUEZ, Lawrence Andre G., ALCAÑICES, Cherrilyn C., BARRERA, Andrei S., CRUZ, Juliane Embrey B., DE GUZMAN, Roy Benedict",Info and Telco,BioMedical Engineering and Assistive Technology,Continuous Glucose Monitoring System using BLE-based Wearable HRV Device utilizing Fuzzy Deep Learning Algorithm for Smart Healthcare,https://drive.google.com/open?id=1p4xPz6itIoDQkF7-21-V17KjGVahZvbz,"Continuous glucose monitoring (CGM) systems are essential tools for diabetes management, but
current systems have limitations in terms of accuracy and user-friendliness. To address these
limitations, this study proposes a CGM system using a Bluetooth Low Energy (BLE)-based wearable
heart rate variability (HRV) device and a fuzzy deep learning algorithm for smart healthcare. The
purpose of this study is to evaluate the feasibility and effectiveness of the proposed system. A
wearable device was developed to continuously monitor the user&#39;s glucose levels and HRV data after
the patient wore the device for at least 5 minutes, which were transmitted wirelessly to the mobile
application. A fuzzy deep learning algorithm was then utilized to analyze the collected data and
provide personalized glucose predictions and recommendations. The proposed system was evaluated
through a pilot study, demonstrating higher accuracy and reliability compared to current CGM
systems. The fuzzy deep learning algorithm was able to predict glucose levels with an average error of
less than 5%, and the system provided personalized glucose predictions and recommendations for
better diabetes management. The proposed CGM system utilizing a BLE-based wearable HRV device
and a fuzzy deep learning algorithm has the potential to revolutionize diabetes management,
providing more accurate and reliable glucose measurements and personalized recommendations for
better diabetes management. The system&#39;s user-friendly interface and wireless connectivity make it a
convenient and practical solution for continuous glucose monitoring in smart healthcare.",SDG: Goal 3: Health and Well-being
ECE,ECE-10,https://drive.google.com/file/d/1Jw7ccclcWMdwDn8wiCa__MobAELouETf/view?usp=share_link,https://drive.google.com/uc?export=view&id=1Jw7ccclcWMdwDn8wiCa__MobAELouETf,Harbeester,"AMON, Villamor M., CASEM, Christian David C., BANTINAN, Kent Nicklaus R., BRAZAL, Marvin SJ., BUENAVISTA, John Marco P., MARALIT, Lucia Mertella I.",Info and Telco,Smart Agriculture,"Hybrid Beehive with Automated Flow Frame Harvesting and Collection, Air Conditioning, and Beehive Activity Monitoring System",https://drive.google.com/open?id=1JK9aQkcBvTtQRfJemCS-Bken90xaYYm8,"Honey could be gathered with minimal disruption to bee colonies after the introduction of an
artificial flow frame beehive. However, in-depth studies comparing the effectiveness of this
method to traditional methods are lacking. A research effort intends to automate flow frame
harvesting while monitoring bee behavior with environmental sensors. To reduce human
interaction, the Hybrid beehive employs sensors to monitor temperature, humidity, vibration
frequency, and automates harvesting with a solenoid valve, air compressor, and weight
sensor. In the initial findings of the system, the hybrid beehive temperature ranges from 32 to
36 degrees celsius and its humidity ranges from 48 to 65 percent which is optimal temperature
and humidity when compared to the 33 to 38 degrees celsius temperature and 45 to 55 percent
humidity of a traditional beehive. The vibration frequency of the hybrid ranges from 250 hz to
500 hz is comparable to the traditional hive that ranges from 200 hz to 350 hz which signifies
a healthy colony. The yield of honey is not assessed due to the several factors: (a) Honey flow
season in the area is not aligned with the duration of the study (b) the transition of bees takes
time due to the weather changes from february to april that resulted to bees using the stored
honey for survival. The study can further the development of knowledge of Electronics
Engineers in creating systems to help improve the produce (or products or output) and
efficiency in beekeeping and in other livestocks.",SDG: Goal 12: Ensure Sustainable Consumption and Production Patterns.
ECE,ECE-11,https://drive.google.com/file/d/1a4YaESnHgk3rke_0aZDG2iZp_NvvKTC-/view?usp=share_link,https://drive.google.com/uc?export=view&id=1a4YaESnHgk3rke_0aZDG2iZp_NvvKTC-,Hextech,"VIRREY, Glenn C., SERRANO, Fiona Apple H., AREGON, Henna Jane N., BIHAG, Kurt James B., CALAMBAS, Kenneth V., CIRERA, Ma, Erika Rose M., VILLARAMA, Chloe V.",Info and Telco,Smart Agriculture,A Railed Automobile Strawberry Harvester Using Dual-Arm Manipulator via YOLOv4 Algorithm for Detection and Navigation with Cloud-based Webpage for Monitoring,https://drive.google.com/open?id=17g275N7QRIXiRH4U_DNpkFiYZMeMECyy,"The Philippine agriculture sector has always required intensive labor and monitoring, which is
mostly relying on the ever-decreasing number of farmers. To make up for the declining labor
force in the sector there is a need to develop and improve on agricultural automation. This study
proposes a prototype of an automated method of harvesting strawberries using a mobile dual
robotic arm. At the same time, the design has the ability to detect and identify ripe strawberry
fruit using YOLOv4 as its object detection algorithm. The process of harvesting starts with the
Raspberry Pi camera detecting ready to harvest fruits wherein the processing unit will extract the
fruits’ coordinate and relay it to the system’s micro-controller (Arduino Mega 2560) which
utilizes G-code for the arm’s movement. In order to cut the fruits’ peduncle, a modified 2-finger
design of an end-effector was also developed. It can only reach two feet above and below but has
six degrees of freedom to make up for it. Vision and movement tests for the system was
conducted to verify the efficiency of the harvester in terms of class recognition and movement
speed. Through analyzation of testing it was known that the current state of the machine can
achieve an average detection time of the vision system is 3 seconds, mean average precision is
75.91%, and has an average harvesting speed of 7 seconds per fruit detected.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
ECE,ECE-12,https://drive.google.com/file/d/1uG4y5haaDVD2GHvWgKLEbBLN3sj4KU2s/view?usp=share_link,https://drive.google.com/uc?export=view&id=1uG4y5haaDVD2GHvWgKLEbBLN3sj4KU2s,HyPi IV,"VIRREY, Glenn C., MELEGRITO, Mark P., MARACHA, Curt Johann M., BALAIS, Blessie Mari S., BANSIL, Roden Leo Q., CASTILLO, Kaye Celene S., LIBANG, Gemmilyn T.",Info and Telco,Smart Agriculture,An Automated Hydroponics System with Notification System Using Convolutional Neural Network,https://drive.google.com/open?id=1F3sgISPlJe0LxlJEIw4TAWrAOTu3kMt9,"Hydroponics is a soilless farming method that utilizes technology to regulate the growth environment.
A two-layer vertical hydroponic system was constructed in a greenhouse utilizing the Deep Flow
Technique, including sensors that keep track of the light intensity, air temperature, TDS, and pH
levels. The objective is to develop a fully automated hydroponic system with alerts for monitoring
plant growth, detecting diseases, and estimating the harvest date. The sensor data is sent to the Node
MCU esp8266 and saved in Firebase, while a CNN algorithm was used to create a plant disease
detection model, which is stored in a Raspberry Pi 4B. The app retrieves data from Firebase and sends
real-time updates on system condition, plants’ health status, and notifications when sensor values are
outside the threshold range or diseases are detected. The trials demonstrated the sensor readings to
compare with those industrial-grade devices. This testing resulted in average percentage errors of
5.38% between the pH sensor and pH meter, 2.6% between the TDS sensor and TDS meter, 2.96%
between the light intensity sensor and luxmeter, 3.84% between the air temperature sensor and
hygrometer, and 7.85% between the humidity sensor and hygrometer. Disease detection utilized four
cameras in which upon testing, Camera 2 correctly detected “Anthracnose” while Cameras 1, 3, and 4
identified &quot;Non-plants”. Furthermore, hydroponics can increase crop yields while minimizing the
ecological consequences of traditional farming methods, promoting sustainable practices, and
ensuring a constant supply of fresh produce.",SDG: Goal 2: Zero Hunger
ECE,ECE-13,https://drive.google.com/file/d/1dXIAYnheCjArPRnFUkkTx688A9JufYkj/view?usp=share_link,https://drive.google.com/uc?export=view&id=1dXIAYnheCjArPRnFUkkTx688A9JufYkj,LIGTAS,"MONILAR, Edmund G., TUVIERON, Kerwin G., OPEÑA, Carlyle Erika E., PANGONOTAN, Faizah B., REMIGIO, Renj Asher Angelo H., REYES, Dave C.",Info and Telco,Smart City,Localized Weather Monitoring Management and Early Warning System for Las Piñas City via Machine Learning,https://drive.google.com/open?id=1BMcOwhTcNcVESB0StudzQtwsIi6t_gAF,"Weather monitoring and forecasting are of the utmost significance in human life, which affects the
daily activities driven by climate change. With this, the collection of information about the weather
patterns is vital in our decision in responding to the natural phenomenon. The LIGTAS weather
application system is a weather monitoring and early warning system solely focused on localization of
the forecasting within Las Piñas City, which is recognized as one of the flood-prone areas in Metro
Manila. Long Short-Term Memory (LSTM) Neural Networks were utilized as a predictive model
using the data gathered from the sensors that measure parameters such as temperature, relative
humidity, wind speed, wind direction, wind pressure, rainfall intensity, and water level in forecasting
weather and flood levels. The input data was integrated through Arduino Uno, Packetduino, and
PacketPro. Transmission of these data is implemented through Long Range Wide Area Network
(LoRaWAN) technology which wirelessly connects sensors to end devices and enables real-time data
collection. The predictive model showed a forecast accuracy of 88% to 96% with a Root Mean
Squared Error (RMSE) of 0.34 to 0.17. Therefore, with the result stated above, the LIGTAS
application is recommended to be used as a localized forecasting tool by Local Government Units
(LGUs). LIGTAS will contribute to the mitigation of natural disasters and challenges faced by the
Local Disaster Risk and Reduction Management Offices (Local DRRMOs).","SDG: Goal 11: Make Cities and Human Settlements Inclusive, Safe, Resilient and Sustainable"
ECE,ECE-14,https://drive.google.com/file/d/1Z87SPUog7i4o5F8KoMBfiBQ0WENWFPle/view?usp=share_link,https://drive.google.com/uc?export=view&id=1Z87SPUog7i4o5F8KoMBfiBQ0WENWFPle,Liverify,"VELASCO, Jessica S., DELA CRUZ, Karla A., DATAY, Jan-Jemil A., MENDOZA, Jen Kylee D., SIQUIG, Aivan Allen N., TINDUGAN, Jayson R.",Info and Telco,BioMedical Engineering and Assistive Technology,Automated Liver Disease Detection Using Lesion Skin Analysis Through Bayesian Statistics,https://drive.google.com/open?id=1OZTKoZDetQATMVvLVQk66pMzpSkaV3ip,"The liver organ plays a vital role in the body, and early detection of liver diseases can be lifesaving.
Despite the rapid increase in the number of individuals with liver diseases in recent years, identifying
the symptoms of such diseases remains a challenge. Skin diseases often have underlying organ-related
disorders, and liver disease is one of the most common conditions associated with skin manifestations.
In this study, the researchers integrated an analytic camera and developed a mobile application for
automated liver disease detection using lesion skin analysis. The study assessed the accuracy in
detecting liver diseases and the progression through the 5 skin manifestations (Spider Angioma,
Purpura, Eruptive Xanthoma, Xanthelasma, and Leukocytoclastic Vasculitis) using 7 Convolutional
Neural Network models (YOLO v5, DenseNet, MobileNet, VGG 16, Xception, ResNet-50, and
Inception-Resnet v2). The researchers trained and tested the different Machine learning algorithms
with 7,922 datasets. Bayesian statistics were used to identify the CNN model with the highest
accuracy for liver disease detection through lesion skin analysis. Based on 210 validation tests, YOLO
v5 was found to be the most effective CNN model using the Analytic Camera with 100% accuracy,
while the mobile application has 73.33% accuracy. The functionality of the device and application
were evaluated based on the validation tests, a clinical test (liver patient), and by a resident
gastroenterologist at Justice Jose Abad Santos General Hospital, Internal Medicine Department.
Overall, the analytic camera as a computer-aided diagnostic device can help improve the accuracy and
efficiency of liver disease diagnoses and treatments.",SDG: Goal 3: Good Health and Well-Being
ECE,ECE-15,https://drive.google.com/file/d/1O3u8ePFIKiYJOcuEkJspkpz0j7WUl6P3/view?usp=share_link,https://drive.google.com/uc?export=view&id=1O3u8ePFIKiYJOcuEkJspkpz0j7WUl6P3,MicroPOS (µPOS),"JORDA, Romeo L., AQUINO, Seamus Rod C., ACIERTO, Tricier Dane T., DICHOSO, Marian Gail C., ORTEGA, Jee Anne M., VARGAS, Raiah Sherina L.",Info and Telco,Smart City,A Mobile Point-of-Sale System Solution for Inventory Management of MSMEs with Time-Series Forecasting Using Sarima and Prophet,https://drive.google.com/open?id=1jTZjeZMAQ2PIUUMR8-_s_S5YD_GEvUod,"Digitalization of inventory management is a common thing in big industries and enterprises.
However, some Micro, Small, and Medium Enterprises (MSMEs) prefer manual work. MSMEs
significantly contribute to the country&#39;s gross domestic product (GDP) with a percentage of 40%. As
of now, technology is significantly evolving; however, in the aspect of innovation for small
businesses, they are still progressive, especially small retailers. With that, this study aims to aid the
common difficulties (i.e., sales tracking, inventory management, and cash flow) encountered by
micro-businesses retailers in the Philippines. The paper focuses on developing a mobile application
Palaris that can digitally register items in a retail store. With the help of Palaris, the inventory, sales,
and cash flow are easily monitored. The development of time and series forecasting is implemented;
this can distinguish the future sales and products to sell. The initial test results were assessed into
three (3) parts: Mean Absolute Percentage Error (MAPE), Root Mean Squared Error (RMSE), and
Mean Absolute Error (MAE). Prophet was used for developing and training the demand forecasting
model. The research locale of the study is in Legislative Street, Batasan Hills, Quezon City.
Furthermore, the statistical test used in the study is t-test, which aims to compare the means of the
model and gathered data. This enables the researchers to evaluate the predictions of the developed
model to assess the accuracy. The design for the predictive model was based on historical data to
formulate the Linear Regression to determine the future sales and demand of the mini grocery stores.
The initial data results were from the process of training the predictive model. Upon the 90/10 split of
data, the standard deviation resulted in 0.240, which made progress to be significant.",SDG: Goal 8: Decent Work and Economic Growth
ECE,ECE-16,https://drive.google.com/file/d/1B6tceV3o2oF0HR5TmxbZdvNN9CQT30cO/view?usp=share_link,https://drive.google.com/uc?export=view&id=1B6tceV3o2oF0HR5TmxbZdvNN9CQT30cO,Nervous Breakdown,"THIO-AC, August C., EBRON, Kenji Gabriel B., CABRAL, Calvin Wayne P., JIMENEZ, Leann Cyrille A., NALLOS, Jonie R., TORRES, Mae Francesse O., THIO-AC, Felix Kenjie F.",Info and Telco,BioMedical Engineering and Assistive Technology,Early Detection of Carpal Tunnel Syndrome uUsing Electromyogram Sensors with an App Based Monitoring Tool and Applications of Supervised Machine Learning Model for Home-based Healthcare,https://drive.google.com/open?id=1I9jCSpVrGqIrZIM7QP-LGEtyK610x6UG,"The hands are among the most active portions of the upper body and are used extensively throughout the
day. However, they are vulnerable to a number of problems that could be harmful. According to research,
common hand issues like Carpal Tunnel Syndrome (CTS) may be the result of overuse or bad posture that
puts pressure on the nerves. In order to solve this issue, the researchers developed a wearable gadget that
can identify early signs of CTS using machine learning technologies. Electromyogram (EMG) sensors
that monitor muscle activity during rest, slight contraction, and intense contraction are built into the
device&#39;s gloves. To detect neuromuscular problems and examine nerve wave fluctuations, these sensors
gather information from the surfaces of the palm, elbow and forearm. A Convolutional Neural Network
(CNN) model is created using the acquired data, and it successfully predicts the patient&#39;s hand status. The
challenges associated with CTS and other comparable conditions will be resolved by the development of
home-based, non-invasive, and practical techniques for the early diagnosis of nerve integrity
abnormalities. One hundred respondents tested at random with and without signs of muscle weakness
were tested to gather results for their neuromuscular electrical activity through an electromyogram. The
results show a validation accuracy of 87% running on VGG16 Architecture depending on the exercise for
counting repetitions.",SDG: Goal 3: Health and Well-being
ECE,ECE-17,https://drive.google.com/file/d/1Qr0aI-_QYaYnZYWspssrJUZip3wlxO2_/view?usp=share_link,https://drive.google.com/uc?export=view&id=1Qr0aI-_QYaYnZYWspssrJUZip3wlxO2_,RES-VAC,"MONILAR, Edmund G., QUIJANO, Jay Fel C., NAVAL, Francis Matthew, CASTILLO, Jamila Maureen M., MADRIAGA, Henry Charles C., PELAYO, Anagene N., RUÑEZ, Ghiemille Kaye L., TAMAYO, Paulynne P.",Info and Telco,BioMedical Engineering and Assistive Technology,Noise Reduction for Negative Pressure Wound Therapy Device Utilizing Acoustic Polyurethane Foam,https://drive.google.com/open?id=18pHnE_kUwZcNy2xR4HbBBllxgeuou7d8,"Negative Pressure Wound Therapy (NPWT) has become a standard treatment for various acute and
chronic wounds, but the cost of proprietary devices remains a concern for the poor population. While
previous attempts to create a low-cost NPWT device have been made, they often lack features and
produce strident noise. The development of a cost-effective NPWT device called LUNAS addresses
the concerns of cost and noise reduction. The study integrates various components such as a micro
vacuum pump, pressure sensor, motor driver, and Arduino Mega to implement functionalities like
pressure monitoring and controlling, modes of operation, and leak detection by developing a program
through the use of the Arduino IDE in the NPWT system. The device&#39;s noise reduction is achieved by
utilizing optimized acoustic polyurethane foam, specifically mushroom-shaped polyurethane foam,
which provides the best noise reduction of up to 10 dB. Based on the results, the average noise level
produced by LUNAS is 23.7 dB, which is significantly lower than the University of the Philippines -
Philippine General Hospital’s (UP-PGH) improvised NPWT, which produces an average noise level
of 60 dB. Meanwhile, after conducting five tests from their preliminary calibration, the average
percent error obtained between the set and measured pressure values is 2.64%; furthermore, the
proponents are aiming 95% accuracy for the final calibration to be conducted with the experts.
Overall, LUNAS presents a cost-effective and noise-reduced NPWT device with desired
functionalities.",SDG: Goal 3: Health and Well-being
ECE,ECE-19,https://drive.google.com/file/d/1U7eF7Y-vNZb3tdgHIXz-UlYypsayWw4B/view?usp=share_link,https://drive.google.com/uc?export=view&id=1U7eF7Y-vNZb3tdgHIXz-UlYypsayWw4B,Sandara Parked,"AMADO, Timothy., VILLARIN, Joshua Carlo B., ANG, John Ric D., DUEÑAS, Ysabel Anne D., JIMENO, Carlo B., MACABUGAO, Jenylle Rasmine P., REYES, Kent Harvey A.",Info and Telco,Smart City,Smart Parking Management System using Deep Learning Algorithms,https://drive.google.com/open?id=1q_E-Jekp0qW2A-fynQBFN--PrmeLVLwL,"This study presents a Smart Parking Management System that utilizes deep learning algorithms for
vehicle detection and license plate recognition, with the aim of providing an efficient parking system
using technological advancements. The purpose of this project is to address common parking
management problems such as inefficient resource utilization and manual payment systems. The
experimental approach involves the replacement of traditional physical sensors with cameras to detect
available parking spots in real-time. Masked Region-based Convolutional Neural Network (Mask-
RCNN) and You Only Look Once (YOLO) version 5 are used for vehicle detection and license plate
recognition, respectively. The Mask-RCNN algorithm generates a bounding box around each vehicle,
which is used to determine parking availability, while the YOLOv5 algorithm detects and recognizes
the license plate numbers of incoming vehicles. Information is stored in an online database, which
registered users can access through a web-based application to search for available parking spaces and
view a parking lot map. The Mask-RCNN algorithm showed promising results in detecting vehicles
and determining parking availability. However, preliminary testing showed that several factors affect
the accuracy of the algorithm, such as camera angle, lighting conditions, and the presence of
overlapping objects in the camera images. The YOLOv5 algorithm demonstrated strong performance
in detecting and recognizing license plates. However, its accuracy is affected by several factors such
as image quality, lighting conditions, and the angle and distance of the camera. Additionally,
variations in license plate fonts and sizes also affect the algorithm&#39;s ability to accurately recognize and
read the license plate numbers. While the experimental results of this study are promising, it is
important to validate the effectiveness of the proposed system under various conditions and scenarios.
In conclusion, the Smart Parking Management System proposed in this study demonstrates the
potential of deep learning algorithms in addressing common parking management problems. By
utilizing real-time vehicle detection and license plate recognition, the system offers an innovative and
efficient approach to parking management, with potential benefits such as optimized resource
utilization and reduced operational costs. Further research and development are necessary to fully
assess the system&#39;s effectiveness and optimize its performance for different real-world scenarios.",SDG: Goal 11: Sustainable Cities and Communities.
ECE,ECE-20,https://drive.google.com/file/d/12wWYlLUf90X-pEzzXkWIoCljW15rxYHa/view?usp=share_link,https://drive.google.com/uc?export=view&id=12wWYlLUf90X-pEzzXkWIoCljW15rxYHa,SeeFloods,"MELEGRITO, Mark P., MANALO, Jonathan Michael A., BANDIOLA, Carla Gaelle D., BOGNOT, Lanz Lowen Jay O., CALANGIAN, Marwin R., DE GUZMAN, Edcelle Shane D., VENTURA, Harvey C.",Info and Telco,Sustainable and Environmental Engineering,"Flood Monitoring, Prediction, and Alert System Using Wireless Sensor Network and Internet of Things (IoT)",https://drive.google.com/open?id=1qGp2FfsIr5fHuiQQHv4nj6L5qrYX7KBq,"The Philippines is vulnerable to tropical cyclones due to its location, resulting in heavy rainfall,
flooding areas, and high winds that cause severe damage to crops and property. This study introduces
a scientific and efficient response to flooding. The System for Waterline Alert and Monitoring Probe
(SWAMP) monitors, predicts, and alerts the community of the current flood level. This device uses
wireless sensor networks to measure specific parameters: water level, rainfall, and dam information
that causes floods and operates through the Wireless Sensor Networks (WSN) and Internet of Things
(IoT). The system uses the YOLOv5 model, integrated with a night vision camera, to monitor the real-
time water level of the area. The project incorporates a user-friendly website with notifications as part
of the alert aspect and data display. The model has a training and validation accuracy of 97% with the
gathered data from its camera. The Long Short-Term Memory (LSTM) cascaded with the
RandomForest model used for prediction has a training and validation accuracy of 94% and 97%.",SDG: Goal 11: Sustainable Cities and Communities
ECE,ECE-21,https://drive.google.com/file/d/1zPC6SxfH1K5P-USIOQayghTjIyV8qL5c/view?usp=share_link,https://drive.google.com/uc?export=view&id=1zPC6SxfH1K5P-USIOQayghTjIyV8qL5c,SMAQ,"FERNANDEZ, Edmon O., CATIPON, Jomer V., MABALAY, Ma. Reign Nicole G., CABRITO, Wyen Cazmyr C., JABIGUERO, Rommel A., PARAGON, Laiza F., RUAZOL, Larielyn J.",Info and Telco,Smart Agriculture,Smart Aquaponics System Through Utilizing IoT Technology,https://drive.google.com/open?id=1dgctYTy5pM1-7jSsBephrTXo7dpnbtFJ,"The study was conducted in Payatas Controlled Disposal Facility, which was closed permanently in
2017 due to environmental and human health concerns. The area is proposed to undergo
redevelopment to promote eco-tourism through ecological park constructions and climate-friendly
livelihood projects. Aquaponics is one of the projects that is eco-sustainable of growing fish and
plants. In aid for better food quality, this study focused on the development of the technology-based
aquaponic system equipped with multiple sensors, actuators, and Arduino. The essential parameters in
fish and plant&#39;s growth are monitored such as the pH level, dissolved oxygen and temperature of the
water, light intensity, and air temperature. Moreover, the system utilized PID algorithm in
maintaining the level of the water flowing to the plants to avoid water overflow. Nile tilapia and
romaine lettuce are the types of fish and plants cultured in the system.
The performance of the developed aquaponics attained a conclusion that there is an upside effect to
the tilapias and lettuce in terms of their size and weight, compared to what the traditional aquaponic
system produces. The use of technology in the aquaponic system made it more efficient and
sustainable, reducing the need for manual monitoring and control. The system&#39;s automated sensors
and actuators enabled control of the environmental factors affecting the growth of the fish and plants,
providing a promising solution to the challenges faced in sustainable agriculture, particularly in urban
areas..",SDG: Goal 12: Responsible Consumption and Production
ECE,ECE-22,https://drive.google.com/file/d/159c_QAOZOOm4MWwYjXna0zDXXQjbvu7t/view?usp=share_link,https://drive.google.com/uc?export=view&id=159c_QAOZOOm4MWwYjXna0zDXXQjbvu7t,SOILogists,"MADRIGAL, Gilfred Allen M., CABANDING, Jonard Bryan S., CAIBIGAN, Jholrey C., INDIANO, Ricky M., MORENO, John Nicholas B., VIRTUCIO, Angelika Mae C.",Info and Telco,Smart Agriculture,WSN-based Smart Farming through Soil Health and Ambience Condition Analysis with Monitoring and Correction System,https://drive.google.com/open?id=14qLGsAv18mYXMwPH6rAcr1OUNcYeyGDS,"Most of the Filipino farmers rely on conventional ways of farming which limit their yields and
production efficiency. To aid farmers in improving the soil quality and provide alternative farming
solutions, the researchers proposed a Wireless Sensor Network system which will revolutionize farming
through integration of sensors, IOT and automated systems for drip fertilization and irrigation and
ambient condition correction. The system is composed of two sensor nodes powered by a solar panel and
a large battery capacity, corrective devices, a gateway, and a mobile application for remote monitoring.
Each sensor node measures ten parameters namely light intensity, ambient temperature and humidity,
soil’s NPK, pH level, electrical conductivity, moisture and temperature. The data acquired by the sensors
will be processed under Fuzzy Logic Algorithm for correction and will result in the automation of the
feedback system to maintain the soil and ambient optimal condition. The data from sensors will be
transmitted to the gateway using ZigBee protocol and stored to the data, which can be viewed through a
mobile application for remote monitoring with a notification system. The system is deployed in a
greenhouse and monitors 4 crops, specifically lettuce, tomatoes, bell peppers, and pechay. The data
gathered from the plant&#39;s growth was compared to the traditional planting and showed significant
differences in terms of physical changes. The effectiveness of the correction system showed consistency
in maintaining the required parameters within the threshold. In comparison to the traditional measuring
tools, the system has 90% accuracy, and proved to be reliable in data transmission and effective in
correcting parameters and which improve the plant&#39;s growth and yield.","SDG: Goal 9: Industries, Innovation, and Infrastructure"
ECE,ECE-24,https://drive.google.com/file/d/1DNV6a-tqUGtOIBKB1QCNz6dOaAKSxeSP/view?usp=share_link,https://drive.google.com/uc?export=view&id=1DNV6a-tqUGtOIBKB1QCNz6dOaAKSxeSP,Tanglaw (ECE),"MELEGRITO, Mark P., BALICOCO, Oniel C., ILAGAN, Ma. Elaiza D., LACAP, Kae Adriana A., SANTOS, Neil Carlos C., TIPALAN, Jhasset B.",Info and Telco,Smart City,IOT Centralized Monitoring System for Solar Streetlight Application Using LoRa with Microcontroller,https://drive.google.com/open?id=1__23eo22sD-36SYOeqeUBPtk4om_TtQi,"Solar panels are rampantly used in different industries, including street lighting. Despite these
advancements, low efficiency remains a problem for solar street lighting. Conventional solar street
lighting available lacks monitoring mechanism. This study developed a remote monitoring for solar
streetlights. The system enables users an efficient management to quickly identify parts in need of repair
or replacement. In this study, the system uses sensors to monitor the state of the LED light, solar panel
and the battery. These sensors are connected to a LoRa wireless module, integrated with an Arduino
Nano that serves to gather and transmit data to the NodeMCU acting as receiver and central server. Data
would be displayed via a web-based interface to offer real-time monitoring of solar streetlight parameters
such as luminance, current, voltage, temperature, battery, state-of-health (SOH) and state-of-charge
(SOC). Upon the result of the study, a 5-6 second transmission delay was experienced for a range of 500m
line of sight communication. The accuracy for monitoring the SOC and SOH of the battery using
Coulomb Counting Method algorithm was found to be 95% and at least 2% error for monitoring test
parameters. Because of its performance, the system is suitable for incorporation to existing solar street
lighting for efficient preventive maintenance schedule.","SDG: Goal 9: Industry, Innovation and Infrastructure"
